Year,Month,Citizenship,n_passengers
2017,Jul,Ireland,1431
2017,Jul,Israel,1697
2017,Jul,Italy,6014
2017,Jul,Japan,1007
2017,Jul,Canada,13830
2017,Jul,China,9617
2017,Jul,Norway,6439
2017,Jul,Poland,8618
2017,Jul,Russia,2082
2017,Jul,Singapore,622
2017,Jul,Spain,8187
2017,Jul,South Korea,1491
2017,Jul,Switzerland,6437
2017,Jul,Sweden,8670
2017,Jul,Taiwan,3532
2017,Jul,Germany,25620
2017,Jul,Other countries,16593
2017,Aug,Passenger total,337856
2017,Aug,Iceland,53732
2017,Aug,Foreigners,284124
2017,Aug,Austria,3931
2017,Aug,Australia / New Zealand,4280
2017,Aug,U.S.A.,74604
2017,Aug,Belgium,3677
2017,Aug,U.K.,16179
2017,Aug,Denmark,6280
2017,Aug,Estonia / Latvia / Lithuania,2927
2017,Aug,Finland,2518
2017,Aug,France,20440
2017,Aug,Netherlands,7952
2017,Aug,Hong Kong,1569
2017,Aug,India,1494
2017,Aug,Ireland,1830
2017,Aug,Israel,1875
2017,Aug,Italy,12745
2017,Aug,Japan,2018
2017,Aug,Canada,15442
2017,Aug,China,12273
2017,Aug,Norway,4880
2017,Aug,Poland,7092
2017,Aug,Russia,2531
2017,Aug,Singapore,649
2017,Aug,Spain,13089
2017,Aug,South Korea,2287
2017,Aug,Switzerland,6237
2017,Aug,Sweden,7101
2017,Aug,Taiwan,2436
2017,Aug,Germany,27933
2017,Aug,Other countries,17855
2017,Sep,Passenger total,261061
2017,Sep,Iceland,57175
2017,Sep,Foreigners,203886
2017,Sep,Austria,1616
2017,Sep,Australia / New Zealand,4188
2017,Sep,U.S.A.,57315
2017,Sep,Belgium,2352
2017,Sep,U.K.,15779
2017,Sep,Denmark,5507
2017,Sep,Estonia / Latvia / Lithuania,2263
2017,Sep,Finland,2417
2017,Sep,France,8380
2017,Sep,Netherlands,4326
2017,Sep,Hong Kong,1486
2017,Sep,India,1717
2017,Sep,Ireland,1193
2017,Sep,Israel,1155
2017,Sep,Italy,3190
2017,Sep,Japan,2547
2017,Sep,Canada,12353
2017,Sep,China,6447
2017,Sep,Norway,4919
2017,Sep,Poland,6661
2017,Sep,Russia,1462
2017,Sep,Singapore,1065
2017,Sep,Spain,7614
2017,Sep,South Korea,1019
2017,Sep,Switzerland,3063
2017,Sep,Sweden,5457
2017,Sep,Taiwan,2642
2017,Sep,Germany,17624
2017,Sep,Other countries,18129
2017,Oct,Passenger total,241219
2017,Oct,Iceland,59300
2017,Oct,Foreigners,181919
2017,Oct,Austria,758
2017,Oct,Australia / New Zealand,3671
2017,Oct,U.S.A.,44969
2017,Oct,Belgium,960
2017,Oct,U.K.,26862
2017,Oct,Denmark,5068
2017,Oct,Estonia / Latvia / Lithuania,2478
2017,Oct,Finland,2306
2017,Oct,France,5609
2017,Oct,Netherlands,3806
2017,Oct,Hong Kong,1635
2017,Oct,India,1979
2017,Oct,Ireland,3069
2017,Oct,Israel,1367
2017,Oct,Italy,1618
2017,Oct,Japan,1978
2017,Oct,Canada,8575
2017,Oct,China,7756
2017,Oct,Norway,5061
2017,Oct,Poland,6338
2017,Oct,Russia,798
2017,Oct,Singapore,1223
2017,Oct,Spain,3828
2017,Oct,South Korea,2427
2017,Oct,Switzerland,2463
2017,Oct,Sweden,4025
2017,Oct,Taiwan,5671
2017,Oct,Germany,10128
2017,Oct,Other countries,15493
2017,Nov,Passenger total,196566
2017,Nov,Iceland,51925
2017,Nov,Foreigners,144641
2017,Nov,Austria,551
2017,Nov,Australia / New Zealand,2591
2017,Nov,U.S.A.,33629
2017,Nov,Belgium,1099
2017,Nov,U.K.,36378
2017,Nov,Denmark,2615
2017,Nov,Estonia / Latvia / Lithuania,2042
2017,Nov,Finland,913
2017,Nov,France,4635
2017,Nov,Netherlands,2464
2017,Nov,Hong Kong,1136
2017,Nov,India,1065
2017,Nov,Ireland,3440
2017,Nov,Israel,218
2017,Nov,Italy,1998
2017,Nov,Japan,1783
2017,Nov,Canada,5253
2017,Nov,China,2916
2017,Nov,Norway,2595
2017,Nov,Poland,5278
2017,Nov,Russia,617
2017,Nov,Singapore,1236
2017,Nov,Spain,3265
2017,Nov,South Korea,1348
2017,Nov,Switzerland,746
2017,Nov,Sweden,3154
2017,Nov,Taiwan,2039
2017,Nov,Germany,6307
2017,Nov,Other countries,13330
2017,Dec,Passenger total,180561
2017,Dec,Iceland,45321
2017,Dec,Foreigners,135240
2017,Dec,Austria,398
2017,Dec,Australia / New Zealand,3307
2017,Dec,U.S.A.,26401
2017,Dec,Belgium,750
2017,Dec,U.K.,33371
2017,Dec,Denmark,2338
2017,Dec,Estonia / Latvia / Lithuania,2837
2017,Dec,Finland,911
2017,Dec,France,3745
2017,Dec,Netherlands,2113
2017,Dec,Hong Kong,1370
2017,Dec,India,1238
2017,Dec,Ireland,1771
2017,Dec,Israel,183
2017,Dec,Italy,1696
2017,Dec,Japan,1864
2017,Dec,Canada,3394
2017,Dec,China,10188
2017,Dec,Norway,1641
2017,Dec,Poland,6994
2017,Dec,Russia,329
2017,Dec,Singapore,1988
2017,Dec,Spain,3307
2017,Dec,South Korea,1614
2017,Dec,Switzerland,604
2017,Dec,Sweden,1990
2017,Dec,Taiwan,1364
2017,Dec,Germany,4108
2017,Dec,Other countries,13426
2018,Jan,Passenger total,186636
2018,Jan,Iceland,39067
2018,Jan,Foreigners,147569
2018,Jan,Austria,552
2018,Jan,Australia / New Zealand,4063
2018,Jan,U.S.A.,33501
2018,Jan,Belgium,1090
2018,Jan,U.K.,37999
2018,Jan,Denmark,2671
2018,Jan,Estonia / Latvia / Lithuania,1713
2018,Jan,Finland,793
2018,Jan,France,5446
2018,Jan,Netherlands,2609
2018,Jan,Hong Kong,1128
2018,Jan,India,867
2018,Jan,Ireland,2670
2018,Jan,Israel,128
2018,Jan,Italy,2073
2018,Jan,Japan,2495
2018,Jan,Canada,3938
2018,Jan,China,6526
2018,Jan,Norway,1943
2018,Jan,Poland,5511
2018,Jan,Russia,639
2018,Jan,Singapore,606
2018,Jan,Spain,3071
2018,Jan,South Korea,1842
2018,Jan,Switzerland,938
2018,Jan,Sweden,2296
2018,Jan,Taiwan,1615
2018,Jan,Germany,6168
2018,Jan,Other countries,12678
2018,Feb,Passenger total,200300
2018,Feb,Iceland,40222
2018,Feb,Foreigners,160078
2018,Feb,Austria,784
2018,Feb,Australia / New Zealand,2239
2018,Feb,U.S.A.,30526
2018,Feb,Belgium,1465
2018,Feb,U.K.,46931
2018,Feb,Denmark,2886
2018,Feb,Estonia / Latvia / Lithuania,1968
2018,Feb,Finland,991
2018,Feb,France,6699
2018,Feb,Netherlands,2652
2018,Feb,Hong Kong,1542
2018,Feb,India,949
2018,Feb,Ireland,3109
2018,Feb,Israel,200
2018,Feb,Italy,2315
2018,Feb,Japan,2396
2018,Feb,Canada,4018
2018,Feb,China,8587
2018,Feb,Norway,2334
2018,Feb,Poland,5958
2018,Feb,Russia,564
2018,Feb,Singapore,680
2018,Feb,Spain,3587
2018,Feb,South Korea,1447
2018,Feb,Switzerland,1196
2018,Feb,Sweden,1914
2018,Feb,Taiwan,3006
2018,Feb,Germany,6885
2018,Feb,Other countries,12250
2018,Mar,Passenger total,229828
2018,Mar,Iceland,56767
2018,Mar,Foreigners,173061
2018,Mar,Austria,756
2018,Mar,Australia / New Zealand,2206
2018,Mar,U.S.A.,41904
2018,Mar,Belgium,1089
2018,Mar,U.K.,35044
2018,Mar,Denmark,4401
2018,Mar,Estonia / Latvia / Lithuania,2644
2018,Mar,Finland,1175
2018,Mar,France,8241
2018,Mar,Netherlands,3516
2018,Mar,Hong Kong,1709
2018,Mar,India,1245
2018,Mar,Ireland,2934
2018,Mar,Israel,214
2018,Mar,Italy,4163
2018,Mar,Japan,1864
2018,Mar,Canada,6177
2018,Mar,China,4169
2018,Mar,Norway,2919
2018,Mar,Poland,6845
2018,Mar,Russia,762
2018,Mar,Singapore,1096
2018,Mar,Spain,4281
2018,Mar,South Korea,1130
2018,Mar,Switzerland,1126
2018,Mar,Sweden,2745
2018,Mar,Taiwan,3257
2018,Mar,Germany,9174
2018,Mar,Other countries,16275
2018,Apr,Passenger total,200324
2018,Apr,Iceland,52773
2018,Apr,Foreigners,147551
2018,Apr,Austria,761
2018,Apr,Australia / New Zealand,2125
2018,Apr,U.S.A.,36274
2018,Apr,Belgium,1413
2018,Apr,U.K.,22841
2018,Apr,Denmark,4847
2018,Apr,Estonia / Latvia / Lithuania,2350
2018,Apr,Finland,2324
2018,Apr,France,6073
2018,Apr,Netherlands,2749
2018,Apr,Hong Kong,1007
2018,Apr,India,1470
2018,Apr,Ireland,2342
2018,Apr,Israel,297
2018,Apr,Italy,2323
2018,Apr,Japan,691
2018,Apr,Canada,6308
2018,Apr,China,2458
2018,Apr,Norway,4393
2018,Apr,Poland,7218
2018,Apr,Russia,653
2018,Apr,Singapore,731
2018,Apr,Spain,4398
2018,Apr,South Korea,881
2018,Apr,Switzerland,1791
2018,Apr,Sweden,4622
2018,Apr,Taiwan,2140
2018,Apr,Germany,8012
2018,Apr,Other countries,14059
2018,May,Passenger total,228076
2018,May,Iceland,62836
2018,May,Foreigners,165240
2018,May,Austria,834
2018,May,Australia / New Zealand,2304
2018,May,U.S.A.,51608
2018,May,Belgium,1139
2018,May,U.K.,10651
2018,May,Denmark,4125
2018,May,Estonia / Latvia / Lithuania,2430
2018,May,Finland,2796
2018,May,France,8192
2018,May,Netherlands,4868
2018,May,Hong Kong,563
2018,May,India,1849
2018,May,Ireland,1035
2018,May,Israel,458
2018,May,Italy,2473
2018,May,Japan,703
2018,May,Canada,9581
2018,May,China,3891
2018,May,Norway,5218
2018,May,Poland,8890
2018,May,Russia,1428
2018,May,Singapore,572
2018,May,Spain,3815
2018,May,South Korea,975
2018,May,Switzerland,1784
2018,May,Sweden,5448
2018,May,Taiwan,1244
2018,May,Germany,11921
2018,May,Other countries,14445
2018,Jun,Passenger total,305082
2018,Jun,Iceland,71208
2018,Jun,Foreigners,233874
2018,Jun,Austria,1492
2018,Jun,Australia / New Zealand,3626
2018,Jun,U.S.A.,92879
2018,Jun,Belgium,1846
2018,Jun,U.K.,12846
2018,Jun,Denmark,4134
2018,Jun,Estonia / Latvia / Lithuania,3140
2018,Jun,Finland,2641
2018,Jun,France,9907
2018,Jun,Netherlands,4084
2018,Jun,Hong Kong,1184
2018,Jun,India,2246
2018,Jun,Ireland,1350
2018,Jun,Israel,829
2018,Jun,Italy,3641
2018,Jun,Japan,878
2018,Jun,Canada,11446
2018,Jun,China,8465
2018,Jun,Norway,4279
2018,Jun,Poland,9480
2018,Jun,Russia,1612
2018,Jun,Singapore,1268
2018,Jun,Spain,4601
2018,Jun,South Korea,1131
2018,Jun,Switzerland,2986
2018,Jun,Sweden,5535
2018,Jun,Taiwan,2780
2018,Jun,Germany,16363
2018,Jun,Other countries,17205
2018,Jul,Passenger total,344852
2018,Jul,Iceland,66239
2018,Jul,Foreigners,278613
2018,Jul,Austria,3511
2018,Jul,Australia / New Zealand,4117
2018,Jul,U.S.A.,102709
2018,Jul,Belgium,3814
2018,Jul,U.K.,14353
2018,Jul,Denmark,7639
2018,Jul,Estonia / Latvia / Lithuania,3561
2018,Jul,Finland,2691
2018,Jul,France,12605
2018,Jul,Netherlands,5357
2018,Jul,Hong Kong,1291
2018,Jul,India,2050
2018,Jul,Ireland,1221
2018,Jul,Israel,2041
2018,Jul,Italy,5645
2018,Jul,Japan,962
2018,Jul,Canada,12568
2018,Jul,China,9589
2018,Jul,Norway,5684
2018,Jul,Poland,10168
2018,Jul,Russia,2055
2018,Jul,Singapore,632
2018,Jul,Spain,8174
2018,Jul,South Korea,1786
2018,Jul,Switzerland,5484
2018,Jul,Sweden,7298
2018,Jul,Taiwan,2560
2018,Jul,Germany,20595
2018,Jul,Other countries,18453
2018,Aug,Passenger total,347475
2018,Aug,Iceland,56131
2018,Aug,Foreigners,291344
2018,Aug,Austria,3189
2018,Aug,Australia / New Zealand,3880
2018,Aug,U.S.A.,97434
2018,Aug,Belgium,3257
2018,Aug,U.K.,14533
2018,Aug,Denmark,5741
2018,Aug,Estonia / Latvia / Lithuania,3026
2018,Aug,Finland,1927
2018,Aug,France,17774
2018,Aug,Netherlands,6336
2018,Aug,Hong Kong,1290
2018,Aug,India,1661
2018,Aug,Ireland,1358
2018,Aug,Israel,2825
2018,Aug,Italy,12515
2018,Aug,Japan,1971
2018,Aug,Canada,13407
2018,Aug,China,12219
2018,Aug,Norway,4693
2018,Aug,Poland,9132
2018,Aug,Russia,3105
2018,Aug,Singapore,633
2018,Aug,Spain,12854
2018,Aug,South Korea,2254
2018,Aug,Switzerland,5231
2018,Aug,Sweden,6058
2018,Aug,Taiwan,1877
2018,Aug,Germany,21830
2018,Aug,Other countries,19334
2018,Sep,Passenger total,289502
2018,Sep,Iceland,57821
2018,Sep,Foreigners,231681
2018,Sep,Austria,1660
2018,Sep,Australia / New Zealand,4445
2018,Sep,U.S.A.,82346
2018,Sep,Belgium,2966
2018,Sep,U.K.,13530
2018,Sep,Denmark,4714
2018,Sep,Estonia / Latvia / Lithuania,2738
2018,Sep,Finland,1892
2018,Sep,France,7349
2018,Sep,Netherlands,4025
2018,Sep,Hong Kong,1444
2018,Sep,India,2140
2018,Sep,Ireland,1122
2018,Sep,Israel,2093
2018,Sep,Italy,3927
2018,Sep,Japan,2019
2018,Sep,Canada,12590
2018,Sep,China,8243
2018,Sep,Norway,4267
2018,Sep,Poland,8094
2018,Sep,Russia,1891
2018,Sep,Singapore,746
2018,Sep,Spain,9508
2018,Sep,South Korea,1517
2018,Sep,Switzerland,3168
2018,Sep,Sweden,4962
2018,Sep,Taiwan,2789
2018,Sep,Germany,16310
2018,Sep,Other countries,19186
2018,Oct,Passenger total,263587
2018,Oct,Iceland,63961
2018,Oct,Foreigners,199626
2018,Oct,Austria,661
2018,Oct,Australia / New Zealand,3496
2018,Oct,U.S.A.,60976
2018,Oct,Belgium,809
2018,Oct,U.K.,24657
2018,Oct,Denmark,4884
2018,Oct,Estonia / Latvia / Lithuania,2609
2018,Oct,Finland,1827
2018,Oct,France,6034
2018,Oct,Netherlands,3603
2018,Oct,Hong Kong,1712
2018,Oct,India,2310
2018,Oct,Ireland,2972
2018,Oct,Israel,755
2018,Oct,Italy,2300
2018,Oct,Japan,1882
2018,Oct,Canada,10218
2018,Oct,China,8663
2018,Oct,Norway,4058
2018,Oct,Poland,7277
2018,Oct,Russia,784
2018,Oct,Singapore,1067
2018,Oct,Spain,5083
2018,Oct,South Korea,1435
2018,Oct,Switzerland,2760
2018,Oct,Sweden,3521
2018,Oct,Taiwan,3378
2018,Oct,Germany,11164
2018,Oct,Other countries,18731
2018,Nov,Passenger total,201503
2018,Nov,Iceland,51445
2018,Nov,Foreigners,150058
2018,Nov,Austria,594
2018,Nov,Australia / New Zealand,2342
2018,Nov,U.S.A.,36530
2018,Nov,Belgium,1395
2018,Nov,U.K.,34291
2018,Nov,Denmark,2868
2018,Nov,Estonia / Latvia / Lithuania,1719
2018,Nov,Finland,1030
2018,Nov,France,4765
2018,Nov,Netherlands,2464
2018,Nov,Hong Kong,1192
2018,Nov,India,1447
2018,Nov,Ireland,3167
2018,Nov,Israel,92
2018,Nov,Italy,3150
2018,Nov,Japan,1587
2018,Nov,Canada,6004
2018,Nov,China,3453
2018,Nov,Norway,2337
2018,Nov,Poland,5427
2018,Nov,Russia,487
2018,Nov,Singapore,1201
2018,Nov,Spain,3553
2018,Nov,South Korea,1180
2018,Nov,Switzerland,1079
2018,Nov,Sweden,3193
2018,Nov,Taiwan,2192
2018,Nov,Germany,6280
2018,Nov,Other countries,15039
2018,Dec,Passenger total,186853
2018,Dec,Iceland,49623
2018,Dec,Foreigners,137230
2018,Dec,Austria,326
2018,Dec,Australia / New Zealand,2930
2018,Dec,U.S.A.,28127
2018,Dec,Belgium,745
2018,Dec,U.K.,30287
2018,Dec,Denmark,2109
2018,Dec,Estonia / Latvia / Lithuania,2772
2018,Dec,Finland,880
2018,Dec,France,4139
2018,Dec,Netherlands,2116
2018,Dec,Hong Kong,1483
2018,Dec,India,1349
2018,Dec,Ireland,2042
2018,Dec,Israel,84
2018,Dec,Italy,1876
2018,Dec,Japan,1689
2018,Dec,Canada,3460
2018,Dec,China,13232
2018,Dec,Norway,1610
2018,Dec,Poland,7463
2018,Dec,Russia,302
2018,Dec,Singapore,1340
2018,Dec,Spain,2664
2018,Dec,South Korea,1444
2018,Dec,Switzerland,1019
2018,Dec,Sweden,1724
2018,Dec,Taiwan,1635
2018,Dec,Germany,4453
2018,Dec,Other countries,13930
2019,Jan,Passenger total,179640
2019,Jan,Iceland,40585
2019,Jan,Foreigners,139055
2019,Jan,Austria,486
2019,Jan,Australia / New Zealand,3596
2019,Jan,U.S.A.,29524
2019,Jan,Belgium,1047
2019,Jan,U.K.,34719
2019,Jan,Denmark,2758
2019,Jan,Estonia / Latvia / Lithuania,1620
2019,Jan,Finland,866
2019,Jan,France,5414
2019,Jan,Netherlands,2413
2019,Jan,Hong Kong,957
2019,Jan,India,1051
2019,Jan,Ireland,2495
2019,Jan,Israel,81
2019,Jan,Italy,2651
2019,Jan,Japan,2267
2019,Jan,Canada,3506
2019,Jan,China,7728
2019,Jan,Norway,2095
2019,Jan,Poland,5250
2019,Jan,Russia,429
2019,Jan,Singapore,411
2019,Jan,Spain,2879
2019,Jan,South Korea,1652
2019,Jan,Switzerland,1314
2019,Jan,Sweden,2030
2019,Jan,Taiwan,1500
2019,Jan,Germany,6641
2019,Jan,Other countries,11675
2019,Feb,Passenger total,189579
2019,Feb,Iceland,40575
2019,Feb,Foreigners,149004
2019,Feb,Austria,920
2019,Feb,Australia / New Zealand,1921
2019,Feb,U.S.A.,24727
2019,Feb,Belgium,1190
2019,Feb,U.K.,42715
2019,Feb,Denmark,2929
2019,Feb,Estonia / Latvia / Lithuania,1451
2019,Feb,Finland,894
2019,Feb,France,6787
2019,Feb,Netherlands,2529
2019,Feb,Hong Kong,1578
2019,Feb,India,1065
2019,Feb,Ireland,3502
2019,Feb,Israel,100
2019,Feb,Italy,3272
2019,Feb,Japan,1917
2019,Feb,Canada,4181
2019,Feb,China,9829
2019,Feb,Norway,1968
2019,Feb,Poland,5758
2019,Feb,Russia,453
2019,Feb,Singapore,506
2019,Feb,Spain,3150
2019,Feb,South Korea,1555
2019,Feb,Switzerland,1268
2019,Feb,Sweden,1727
2019,Feb,Taiwan,2257
2019,Feb,Germany,6893
2019,Feb,Other countries,11962
2019,Mar,Passenger total,213448
2019,Mar,Iceland,43271
2019,Mar,Foreigners,170177
2019,Mar,Austria,1008
2019,Mar,Australia / New Zealand,2144
2019,Mar,U.S.A.,38088
2019,Mar,Belgium,1506
2019,Mar,U.K.,34458
2019,Mar,Denmark,3551
2019,Mar,Estonia / Latvia / Lithuania,1990
2019,Mar,Finland,1181
2019,Mar,France,7604
2019,Mar,Netherlands,3429
2019,Mar,Hong Kong,1463
2019,Mar,India,1667
2019,Mar,Ireland,2793
2019,Mar,Israel,203
2019,Mar,Italy,5226
2019,Mar,Japan,1815
2019,Mar,Canada,5971
2019,Mar,China,4433
2019,Mar,Norway,2965
2019,Mar,Poland,6126
2019,Mar,Russia,607
2019,Mar,Singapore,1613
2019,Mar,Spain,4432
2019,Mar,South Korea,1383
2019,Mar,Switzerland,1306
2019,Mar,Sweden,2203
2019,Mar,Taiwan,3203
2019,Mar,Germany,10702
2019,Mar,Other countries,17107
2019,Apr,Passenger total,181229
2019,Apr,Iceland,60923
2019,Apr,Foreigners,120306
2019,Apr,Austria,990
2019,Apr,Australia / New Zealand,1758
2019,Apr,U.S.A.,26477
2019,Apr,Belgium,1239
2019,Apr,U.K.,15644
2019,Apr,Denmark,4363
2019,Apr,Estonia / Latvia / Lithuania,2411
2019,Apr,Finland,2203
2019,Apr,France,4919
2019,Apr,Netherlands,2324
2019,Apr,Hong Kong,828
2019,Apr,India,977
2019,Apr,Ireland,1228
2019,Apr,Israel,156
2019,Apr,Italy,2596
2019,Apr,Japan,479
2019,Apr,Canada,4083
2019,Apr,China,2623
2019,Apr,Norway,3794
2019,Apr,Poland,7320
2019,Apr,Russia,621
2019,Apr,Singapore,994
2019,Apr,Spain,3775
2019,Apr,South Korea,670
2019,Apr,Switzerland,1712
2019,Apr,Sweden,3436
2019,Apr,Taiwan,1607
2019,Apr,Germany,7625
2019,Apr,Other countries,13454
2019,May,Passenger total,183278
2019,May,Iceland,56969
2019,May,Foreigners,126309
2019,May,Austria,882
2019,May,Australia / New Zealand,1861
2019,May,U.S.A.,31640
2019,May,Belgium,904
2019,May,U.K.,8949
2019,May,Denmark,4033
2019,May,Estonia / Latvia / Lithuania,2443
2019,May,Finland,2489
2019,May,France,5814
2019,May,Netherlands,3958
2019,May,Hong Kong,659
2019,May,India,1472
2019,May,Ireland,664
2019,May,Israel,163
2019,May,Italy,2264
2019,May,Japan,851
2019,May,Canada,5845
2019,May,China,4260
2019,May,Norway,4194
2019,May,Poland,8236
2019,May,Russia,1713
2019,May,Singapore,479
2019,May,Spain,2864
2019,May,South Korea,537
2019,May,Switzerland,1631
2019,May,Sweden,4136
2019,May,Taiwan,1191
2019,May,Germany,9087
2019,May,Other countries,13090
2019,Jun,Passenger total,259702
2019,Jun,Iceland,64790
2019,Jun,Foreigners,194912
2019,Jun,Austria,1695
2019,Jun,Australia / New Zealand,3031
2019,Jun,U.S.A.,60248
2019,Jun,Belgium,2031
2019,Jun,U.K.,10134
2019,Jun,Denmark,4366
2019,Jun,Estonia / Latvia / Lithuania,3310
2019,Jun,Finland,2681
2019,Jun,France,8546
2019,Jun,Netherlands,4048
2019,Jun,Hong Kong,1227
2019,Jun,India,2554
2019,Jun,Ireland,808
2019,Jun,Israel,604
2019,Jun,Italy,3111
2019,Jun,Japan,692
2019,Jun,Canada,8337
2019,Jun,China,9557
2019,Jun,Norway,4799
2019,Jun,Poland,9432
2019,Jun,Russia,2289
2019,Jun,Singapore,1210
2019,Jun,Spain,4239
2019,Jun,South Korea,987
2019,Jun,Switzerland,2842
2019,Jun,Sweden,5623
2019,Jun,Taiwan,2306
2019,Jun,Germany,16918
2019,Jun,Other countries,17287
2019,Jul,Passenger total,291608
2019,Jul,Iceland,60327
2019,Jul,Foreigners,231281
2019,Jul,Austria,3289
2019,Jul,Australia / New Zealand,3335
2019,Jul,U.S.A.,65552
2019,Jul,Belgium,3707
2019,Jul,U.K.,11230
2019,Jul,Denmark,7497
2019,Jul,Estonia / Latvia / Lithuania,3656
2019,Jul,Finland,2645
2019,Jul,France,12117
2019,Jul,Netherlands,4911
2019,Jul,Hong Kong,1289
2019,Jul,India,2240
2019,Jul,Ireland,800
2019,Jul,Israel,2262
2019,Jul,Italy,5289
2019,Jul,Japan,907
2019,Jul,Canada,9508
2019,Jul,China,11366
2019,Jul,Norway,5223
2019,Jul,Poland,10249
2019,Jul,Russia,3186
2019,Jul,Singapore,528
2019,Jul,Spain,7050
2019,Jul,South Korea,1441
2019,Jul,Switzerland,5052
2019,Jul,Sweden,5895
2019,Jul,Taiwan,2408
2019,Jul,Germany,18968
2019,Jul,Other countries,19681
2019,Aug,Passenger total,300366
2019,Aug,Iceland,48479
2019,Aug,Foreigners,251887
2019,Aug,Austria,3476
2019,Aug,Australia / New Zealand,3015
2019,Aug,U.S.A.,62752
2019,Aug,Belgium,2969
2019,Aug,U.K.,12128
2019,Aug,Denmark,5745
2019,Aug,Estonia / Latvia / Lithuania,3209
2019,Aug,Finland,2127
2019,Aug,France,18831
2019,Aug,Netherlands,6566
2019,Aug,Hong Kong,1207
2019,Aug,India,1902
2019,Aug,Ireland,938
2019,Aug,Israel,2309
2019,Aug,Italy,13287
2019,Aug,Japan,1923
2019,Aug,Canada,10832
2019,Aug,China,12828
2019,Aug,Norway,4143
2019,Aug,Poland,8758
2019,Aug,Russia,3569
2019,Aug,Singapore,625
2019,Aug,Spain,12969
2019,Aug,South Korea,2331
2019,Aug,Switzerland,4620
2019,Aug,Sweden,5012
2019,Aug,Taiwan,2149
2019,Aug,Germany,21262
2019,Aug,Other countries,20405
2019,Sep,Passenger total,233357
2019,Sep,Iceland,49703
2019,Sep,Foreigners,183654
2019,Sep,Austria,1406
2019,Sep,Australia / New Zealand,3341
2019,Sep,U.S.A.,47108
2019,Sep,Belgium,1836
2019,Sep,U.K.,11770
2019,Sep,Denmark,4619
2019,Sep,Estonia / Latvia / Lithuania,2667
2019,Sep,Finland,1897
2019,Sep,France,6612
2019,Sep,Netherlands,3758
2019,Sep,Hong Kong,1484
2019,Sep,India,2167
2019,Sep,Ireland,861
2019,Sep,Israel,960
2019,Sep,Italy,3510
2019,Sep,Japan,2041
2019,Sep,Canada,8083
2019,Sep,China,7883
2019,Sep,Norway,4379
2019,Sep,Poland,8445
2019,Sep,Russia,1837
2019,Sep,Singapore,699
2019,Sep,Spain,7321
2019,Sep,South Korea,1017
2019,Sep,Switzerland,2624
2019,Sep,Sweden,3755
2019,Sep,Taiwan,2392
2019,Sep,Germany,14317
2019,Sep,Other countries,24865
2019,Oct,Passenger total,219948
2019,Oct,Iceland,56854
2019,Oct,Foreigners,163093
2019,Oct,Austria,1099
2019,Oct,Australia / New Zealand,2327
2019,Oct,U.S.A.,36022
2019,Oct,Belgium,1603
2019,Oct,U.K.,20881
2019,Oct,Denmark,5513
2019,Oct,Estonia / Latvia / Lithuania,3519
2019,Oct,Finland,1553
2019,Oct,France,9046
2019,Oct,Netherlands,3824
2019,Oct,Hong Kong,1532
2019,Oct,India,2277
2019,Oct,Ireland,1177
2019,Oct,Israel,425
2019,Oct,Italy,2206
2019,Oct,Japan,1433
2019,Oct,Canada,4675
2019,Oct,China,10898
2019,Oct,Norway,2710
2019,Oct,Poland,9018
2019,Oct,Russia,823
2019,Oct,Singapore,1390
2019,Oct,Spain,6045
2019,Oct,South Korea,1277
2019,Oct,Switzerland,1362
2019,Oct,Sweden,2632
2019,Oct,Taiwan,2767
2019,Oct,Germany,8216
2019,Oct,Other countries,16830
2019,Nov,Passenger total,176531
2019,Nov,Iceland,45477
2019,Nov,Foreigners,131054
2019,Nov,Austria,677
2019,Nov,Australia / New Zealand,2161
2019,Nov,U.S.A.,22871
2019,Nov,Belgium,1932
2019,Nov,U.K.,32039
2019,Nov,Denmark,2115
2019,Nov,Estonia / Latvia / Lithuania,2885
2019,Nov,Finland,1108
2019,Nov,France,6484
2019,Nov,Netherlands,3013
2019,Nov,Hong Kong,1089
2019,Nov,India,1245
2019,Nov,Ireland,3123
2019,Nov,Israel,82
2019,Nov,Italy,2363
2019,Nov,Japan,2491
2019,Nov,Canada,2912
2019,Nov,China,4698
2019,Nov,Norway,1502
2019,Nov,Poland,6356
2019,Nov,Russia,714
2019,Nov,Singapore,833
2019,Nov,Spain,2445
2019,Nov,South Korea,1529
2019,Nov,Switzerland,1144
2019,Nov,Sweden,2244
2019,Nov,Taiwan,1731
2019,Nov,Germany,7153
2019,Nov,Other countries,12099
2019,Dec,Passenger total,168850
2019,Dec,Iceland,43429
2019,Dec,Foreigners,125421
2019,Dec,Austria,985
2019,Dec,Australia / New Zealand,3164
2019,Dec,U.S.A.,19049
2019,Dec,Belgium,616
2019,Dec,U.K.,27135
2019,Dec,Denmark,1790
2019,Dec,Estonia / Latvia / Lithuania,3419
2019,Dec,Finland,1025
2019,Dec,France,5330
2019,Dec,Netherlands,2554
2019,Dec,Hong Kong,1515
2019,Dec,India,1233
2019,Dec,Ireland,2138
2019,Dec,Israel,140
2019,Dec,Italy,1341
2019,Dec,Japan,1696
2019,Dec,Canada,2011
2019,Dec,China,13148
2019,Dec,Norway,1361
2019,Dec,Poland,8777
2019,Dec,Russia,335
2019,Dec,Singapore,1347
2019,Dec,Spain,1971
